--- 分析日志 for: VAH16.csv ---
--- 协议: CC charge current 1.5C ---

清洗后发现 3933 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
238      | 207983.90       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4268.7mA, V=3.81V, P=-16.25W
239      | 208783.89       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16223.9mA, V=3.26V, P=-52.63W
240      | 208918.89       | 847.47     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
241      | 209796.36       | 848.18     | 恒流充电 (CC Charge)                    | I= 4489.3mA, V=4.01V, P= 18.01W
242      | 210674.54       | 1843.28    | 恒压充电 (CV Charge)                    | I= 1142.1mA, V=4.20V, P=  4.80W
243      | 212547.83       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
244      | 213417.87       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14364.4mA, V=3.74V, P=-53.68W
245      | 213492.83       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.4mA, V=3.81V, P=-16.25W
246      | 214292.83       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16232.1mA, V=3.26V, P=-52.63W
247      | 214427.83       | 850.62     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
248      | 215308.44       | 848.31     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.01V, P= 18.01W
249      | 216186.75       | 1842.68    | 恒压充电 (CV Charge)                    | I= 1142.6mA, V=4.20V, P=  4.80W
250      | 218059.43       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
251      | 218929.48       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14366.1mA, V=3.74V, P=-53.68W
252      | 219004.43       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.6mA, V=3.81V, P=-16.25W
253      | 219804.43       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16235.7mA, V=3.26V, P=-52.63W
254      | 219939.43       | 841.88     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
255      | 220811.31       | 848.75     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.01V, P= 18.01W
256      | 221690.06       | 1847.15    | 恒压充电 (CV Charge)                    | I= 1141.6mA, V=4.20V, P=  4.79W
257      | 223567.21       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
258      | 224437.25       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14371.3mA, V=3.74V, P=-53.68W
259      | 224512.21       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.3mA, V=3.81V, P=-16.25W
260      | 225312.21       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16245.4mA, V=3.25V, P=-52.63W
261      | 225447.21       | 841.20     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
262      | 226318.41       | 848.70     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.01V, P= 18.01W
263      | 227197.11       | 1850.78    | 恒压充电 (CV Charge)                    | I= 1142.6mA, V=4.20V, P=  4.80W
264      | 229077.89       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
265      | 229947.94       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14367.2mA, V=3.74V, P=-53.68W
266      | 230022.89       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.0mA, V=3.81V, P=-16.25W
267      | 230822.89       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16240.6mA, V=3.25V, P=-52.63W
268      | 230957.89       | 852.18     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
269      | 231840.06       | 849.36     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.01V, P= 18.01W
270      | 232719.43       | 1842.04    | 恒压充电 (CV Charge)                    | I= 1141.0mA, V=4.20V, P=  4.79W
271      | 234591.47       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
272      | 235461.51       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14363.0mA, V=3.74V, P=-53.68W
273      | 235536.47       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.4mA, V=3.81V, P=-16.25W
274      | 236336.47       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16233.2mA, V=3.26V, P=-52.63W
275      | 236471.47       | 841.38     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
276      | 237342.85       | 850.04     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.01V, P= 18.01W
277      | 238222.88       | 1840.87    | 恒压充电 (CV Charge)                    | I= 1138.8mA, V=4.20V, P=  4.78W
278      | 240093.75       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
279      | 240963.80       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14361.5mA, V=3.74V, P=-53.68W
280      | 241038.76       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.0mA, V=3.81V, P=-16.25W
281      | 241838.75       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16232.7mA, V=3.26V, P=-52.63W
282      | 241973.75       | 894.31     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
283      | 242898.06       | 849.73     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.01V, P= 18.01W
284      | 243777.80       | 1844.22    | 恒压充电 (CV Charge)                    | I= 1138.7mA, V=4.20V, P=  4.78W
285      | 245652.02       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
286      | 246522.06       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14364.0mA, V=3.74V, P=-53.68W
287      | 246597.02       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.2mA, V=3.81V, P=-16.25W
288      | 247397.02       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16236.5mA, V=3.26V, P=-52.63W
289      | 247532.01       | 912.92     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
290      | 248474.93       | 849.78     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.01V, P= 18.01W
291      | 249354.71       | 1844.51    | 恒压充电 (CV Charge)                    | I= 1138.9mA, V=4.20V, P=  4.78W
292      | 251229.22       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
293      | 252099.27       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14366.4mA, V=3.74V, P=-53.68W
294      | 252174.23       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.6mA, V=3.81V, P=-16.25W
295      | 252974.23       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16241.4mA, V=3.25V, P=-52.63W
296      | 253109.22       | 917.28     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
297      | 254056.51       | 850.03     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.01V, P= 18.01W
298      | 254936.53       | 1752.28    | 恒压充电 (CV Charge)                    | I= 1190.4mA, V=4.20V, P=  5.00W
299      | 256718.81       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
300      | 257588.86       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14366.0mA, V=3.74V, P=-53.68W
301      | 257663.81       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.6mA, V=3.81V, P=-16.25W
302      | 258463.81       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16249.3mA, V=3.25V, P=-52.63W
303      | 258598.81       | 840.87     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
304      | 259469.68       | 853.67     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.01V, P= 18.00W
305      | 260353.35       | 1841.09    | 恒压充电 (CV Charge)                    | I= 1137.7mA, V=4.20V, P=  4.78W
306      | 262224.44       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
307      | 263094.48       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14364.9mA, V=3.74V, P=-53.69W
308      | 263169.44       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.5mA, V=3.81V, P=-16.25W
309      | 263969.44       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16243.1mA, V=3.25V, P=-52.63W
310      | 264104.43       | 928.82     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
311      | 265063.25       | 849.93     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.01V, P= 18.01W
312      | 265943.18       | 1812.53    | 恒压充电 (CV Charge)                    | I= 1155.6mA, V=4.20V, P=  4.85W
313      | 267785.71       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
314      | 268655.76       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14365.9mA, V=3.74V, P=-53.68W
315      | 268730.71       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.9mA, V=3.81V, P=-16.25W
316      | 269530.71       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16246.9mA, V=3.25V, P=-52.63W
317      | 269665.71       | 853.89     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
318      | 270549.59       | 851.68     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=4.01V, P= 18.00W
319      | 271431.28       | 1846.91    | 恒压充电 (CV Charge)                    | I= 1137.1mA, V=4.20V, P=  4.78W
320      | 273308.19       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
321      | 274178.23       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14369.7mA, V=3.74V, P=-53.68W
322      | 274253.19       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.4mA, V=3.81V, P=-16.25W
323      | 275053.19       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16254.9mA, V=3.25V, P=-52.63W
324      | 275188.18       | 909.18     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
325      | 276127.37       | 850.11     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.01V, P= 18.01W
326      | 277007.48       | 1848.12    | 恒压充电 (CV Charge)                    | I= 1139.1mA, V=4.20V, P=  4.78W
327      | 278885.60       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
328      | 279755.64       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14375.3mA, V=3.74V, P=-53.68W
329      | 279830.60       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.4mA, V=3.81V, P=-16.25W
330      | 280630.60       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16264.2mA, V=3.25V, P=-52.63W
331      | 280765.60       | 902.54     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
332      | 281698.14       | 851.02     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.01V, P= 18.00W
333      | 282579.16       | 1857.77    | 恒压充电 (CV Charge)                    | I= 1139.3mA, V=4.20V, P=  4.78W
334      | 284466.93       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
335      | 285336.98       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14374.2mA, V=3.74V, P=-53.68W
336      | 285411.93       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.3mA, V=3.81V, P=-16.25W
337      | 286211.93       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16263.9mA, V=3.25V, P=-52.63W
338      | 286346.93       | 884.15     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
339      | 287261.08       | 850.72     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.01V, P= 18.00W
340      | 288141.80       | 1856.95    | 恒压充电 (CV Charge)                    | I= 1138.5mA, V=4.20V, P=  4.78W
341      | 290028.74       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
342      | 290898.79       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14355.1mA, V=3.74V, P=-53.61W
343      | 290973.75       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.5mA, V=3.81V, P=-16.25W
344      | 291773.75       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16273.5mA, V=3.25V, P=-52.63W
345      | 291908.74       | 827.07     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
346      | 292765.81       | 850.56     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.01V, P= 18.00W
347      | 293646.37       | 1865.54    | 恒压充电 (CV Charge)                    | I= 1122.9mA, V=4.20V, P=  4.72W
348      | 295541.91       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
349      | 296411.95       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14381.7mA, V=3.74V, P=-53.68W
350      | 296486.91       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.0mA, V=3.81V, P=-16.25W
351      | 297286.91       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16279.1mA, V=3.25V, P=-52.63W
352      | 297421.90       | 826.18     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
353      | 298278.08       | 850.85     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.01V, P= 18.00W
354      | 299158.93       | 1869.64    | 恒压充电 (CV Charge)                    | I= 1123.1mA, V=4.20V, P=  4.72W
355      | 301058.57       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
356      | 301928.61       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14384.0mA, V=3.74V, P=-53.68W
357      | 302003.57       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.4mA, V=3.81V, P=-16.25W
358      | 302803.57       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16283.5mA, V=3.25V, P=-52.63W
359      | 302938.56       | 870.00     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
360      | 303839.29       | 3612.22    | 其他充电阶段                              | I= 1489.5mA, V=3.98V, P=  5.93W
361      | 307481.52       | 1642.00    | 恒压充电 (CV Charge)                    | I=  430.5mA, V=4.20V, P=  1.81W
362      | 309153.52       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
363      | 310023.57       | 3599.95    | RPT: C/5 容量测试放电                     | I= -610.9mA, V=4.06V, P= -2.48W
364      | 313623.52       | 30.00      | RPT: IR测量前静置                        | I=  -78.0mA, V=4.02V, P= -0.31W
365      | 313653.52       | 7200.00    | RPT: C/5 容量测试放电                     | I= -610.9mA, V=3.80V, P= -2.32W
366      | 320853.52       | 30.00      | RPT: IR测量前静置                        | I=  -77.6mA, V=3.63V, P= -0.28W
367      | 320883.52       | 7128.92    | RPT: C/5 容量测试放电                     | I= -610.9mA, V=3.29V, P= -2.01W

>>> RPT数据点记录: Capacity = 3043.83 mAh, Mission Cycle = 50 <<<

368      | 328042.44       | 870.00     | 静置 (Rest)                           | I=    0.0mA, V=2.75V, P=  0.00W
369      | 328942.43       | 1831.41    | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=3.84V, P= 17.23W
370      | 330803.85       | 1970.24    | 恒压充电 (CV Charge)                    | I= 1127.9mA, V=4.20V, P=  4.74W
